# Configuracion:
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136181.59706808874
# 
Resultados:
# tau_s_=_(5.34+/-0.63)e-08
# dphi_rad_=_6.33+/-0.01
# SAR_W/g_=_22.57+/-4.33
# Hc_kA/m_=_1.41+/-0.18
# Mr_A/m_=_8.93+/-1.82
# Suceptibilidad_a_M=0_=_0.0063+/-0.0007

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_PM009.txt	25/06/2024 16:13:25	-46.0	5.87	0.93	38460.00	232.57	1.362089e+05	1.762727e+00	6.314824e+00	15.56	3.698201e-08	4405	6.294e-03
135kHz_100dA_100Mss_PM010.txt	25/06/2024 16:13:25	-46.0	6.96	1.03	38460.00	246.33	1.362089e+05	1.873575e+00	6.317910e+00	18.15	4.059151e-08	4405	6.753e-03
135kHz_100dA_100Mss_PM011.txt	25/06/2024 16:13:26	-45.8	6.64	0.97	38460.00	252.61	1.362089e+05	1.916075e+00	6.316018e+00	17.55	3.837790e-08	4405	6.846e-03
135kHz_100dA_100Mss_PM012.txt	25/06/2024 16:13:26	-45.8	6.90	1.04	38460.00	242.88	1.362089e+05	1.847019e+00	6.319134e+00	18.52	4.202380e-08	4405	6.622e-03
135kHz_100dA_100Mss_PM013.txt	25/06/2024 16:13:27	-45.6	7.65	1.13	38460.00	247.98	1.362089e+05	1.887069e+00	6.322441e+00	20.67	4.589361e-08	4405	6.736e-03
135kHz_100dA_100Mss_PM014.txt	25/06/2024 16:13:28	-44.0	7.58	1.15	38460.00	241.03	1.362089e+05	1.833366e+00	6.322100e+00	19.90	4.549408e-08	4405	6.549e-03
135kHz_100dA_100Mss_PM015.txt	25/06/2024 16:13:28	-44.0	7.35	1.11	38460.00	241.93	1.362089e+05	1.837607e+00	6.320129e+00	18.94	4.318803e-08	4405	6.597e-03
135kHz_100dA_100Mss_PM016.txt	25/06/2024 16:13:29	-44.0	6.58	1.01	38460.00	239.93	1.361779e+05	1.822796e+00	6.317705e+00	17.55	4.035146e-08	4406	6.525e-03
135kHz_100dA_100Mss_PM017.txt	25/06/2024 16:13:29	-44.0	7.27	1.11	38460.00	238.73	1.362089e+05	1.814090e+00	6.320106e+00	18.68	4.316107e-08	4405	6.515e-03
135kHz_100dA_100Mss_PM018.txt	25/06/2024 16:13:30	-42.8	6.63	1.04	38460.00	235.13	1.362089e+05	1.782346e+00	6.319188e+00	17.90	4.208694e-08	4405	6.378e-03
135kHz_100dA_100Mss_PM019.txt	25/06/2024 16:13:31	-41.6	7.59	1.23	38460.00	226.84	1.361779e+05	1.728483e+00	6.324375e+00	19.86	4.815787e-08	4406	6.175e-03
135kHz_100dA_100Mss_PM020.txt	25/06/2024 16:13:31	-41.6	6.89	1.12	38460.00	228.82	1.362089e+05	1.735254e+00	6.319760e+00	17.71	4.275584e-08	4405	6.146e-03
135kHz_100dA_100Mss_PM021.txt	25/06/2024 16:13:32	-40.2	10.26	1.59	38460.00	237.60	1.362089e+05	1.814225e+00	6.334795e+00	26.11	6.035927e-08	4405	6.449e-03
135kHz_100dA_100Mss_PM022.txt	25/06/2024 16:13:32	-40.2	8.10	1.30	38460.00	229.31	1.362089e+05	1.743889e+00	6.326439e+00	21.04	5.057353e-08	4405	6.205e-03
135kHz_100dA_100Mss_PM023.txt	25/06/2024 16:13:33	-38.8	8.26	1.31	38460.00	232.30	1.362089e+05	1.767921e+00	6.325965e+00	21.10	5.001867e-08	4405	6.300e-03
135kHz_100dA_100Mss_PM024.txt	25/06/2024 16:13:33	-38.8	8.13	1.36	38460.00	217.57	1.362089e+05	1.662603e+00	6.328471e+00	21.00	5.295282e-08	4405	5.963e-03
135kHz_100dA_100Mss_PM025.txt	25/06/2024 16:13:34	-37.4	7.79	1.33	38460.00	215.41	1.362089e+05	1.641487e+00	6.326705e+00	19.93	5.088474e-08	4405	5.857e-03
