# Configuracion:
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136177.85850188258
# 
Resultados:
# tau_s_=_(5.80+/-0.80)e-08
# dphi_rad_=_6.33+/-0.01
# SAR_W/g_=_30.43+/-9.29
# Hc_kA/m_=_1.61+/-0.25
# Mr_A/m_=_12.64+/-4.08
# Suceptibilidad_a_M=0_=_0.0076+/-0.0016

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_PM012.txt	25/06/2024 16:43:21	-45.2	4.03	0.79	38460.00	188.85	1.361779e+05	1.434174e+00	6.311621e+00	11.38	3.324294e-08	4406	5.100e-03
135kHz_100dA_100Mss_PM013.txt	25/06/2024 16:43:21	-45.2	6.58	1.00	38460.00	242.73	1.361470e+05	1.844817e+00	6.317568e+00	17.69	4.019999e-08	4407	6.560e-03
135kHz_100dA_100Mss_PM014.txt	25/06/2024 16:43:22	-45.1	6.58	1.05	38460.00	231.77	1.361779e+05	1.765354e+00	6.319571e+00	17.92	4.254459e-08	4406	6.236e-03
135kHz_100dA_100Mss_PM015.txt	25/06/2024 16:43:22	-45.1	6.25	1.00	38460.00	230.32	1.361779e+05	1.751773e+00	6.317197e+00	16.62	3.976708e-08	4406	6.227e-03
135kHz_100dA_100Mss_PM016.txt	25/06/2024 16:43:23	-45.0	8.60	1.32	38460.00	240.51	1.361779e+05	1.835886e+00	6.326249e+00	22.05	5.036223e-08	4406	6.492e-03
135kHz_100dA_100Mss_PM017.txt	25/06/2024 16:43:23	-45.0	8.43	1.28	38460.00	242.33	1.361779e+05	1.847826e+00	6.325511e+00	21.81	4.949740e-08	4406	6.562e-03
135kHz_100dA_100Mss_PM018.txt	25/06/2024 16:43:24	-44.8	5.91	0.94	38460.00	232.03	1.361779e+05	1.762286e+00	6.315646e+00	15.96	3.795111e-08	4406	6.264e-03
135kHz_100dA_100Mss_PM019.txt	25/06/2024 16:43:25	-44.1	6.22	1.05	38460.00	219.52	1.361779e+05	1.670683e+00	6.318811e+00	16.60	4.165511e-08	4406	5.938e-03
135kHz_100dA_100Mss_PM020.txt	25/06/2024 16:43:26	-43.2	6.63	1.13	38460.00	219.54	1.361779e+05	1.671929e+00	6.320966e+00	17.62	4.417720e-08	4406	5.888e-03
135kHz_100dA_100Mss_PM021.txt	25/06/2024 16:43:26	-43.2	5.65	0.94	38460.00	222.63	1.361470e+05	1.690995e+00	6.315135e+00	15.07	3.735411e-08	4407	5.982e-03
